,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
Lavani,0.0279007589805071,5.816785066810655,0.7073226729898723,1.591632505425609,86.09725933277176,0.0234538708258805,5.963322012028286,0.679574675803124,1.501085121774777,86.67248818024486,0.0198565266398369,6.12028521641175,0.6788536422383178,1.6176151434772126,87.0869779792986,0.0182603727064617,6.217575433676297,0.6559360060437647,1.6309380274897516,87.5865731042997,0.017504408243611,6.259720891357862,0.6483908024101414,1.7130455751145408,87.4141214872378,0.0169073448669521,6.347964970627272,0.6184987817824809,2.1047745358090184,85.90411558903818,0.0147499810148026,6.536240993571679,0.5938055892209497,2.694779358572462,86.86981727440029,0.0133579488433537,6.611317688804949,0.5795013915899496,2.7056908608632746,86.8449493994154,0.0139207051253462,6.564386739579577,0.5869444585676376,2.6168917289606948,87.0382322484796,0.0165671613129476,6.348857193318297,0.623735175047871,2.011212925006028,87.14992698224904,0.013614407095777,6.616772989836255,0.5797120583479699,2.900048227634435,86.61900969531399,0.0135197445906579,6.601014207464884,0.5811589414156029,2.715456956836267,86.87548944872516,0.0128335227443535,6.670373191478124,0.5622641758711509,2.995116952013504,86.72353157042045,0.0127591483066047,6.681183339059466,0.5609214076019899,3.08650831926694,86.25995078211903,0.0123999377616969,6.734890097503749,0.5560624654864467,3.2976247890040993,86.7933003249251,0.0142307136997939,6.514871206085617,0.5905375036840554,2.3716542078611047,86.7535738130188,0.0121347719034663,6.771490286066526,0.5407645678511666,3.657101519170485,85.8560008420028,0.0126420771631684,6.680723667209973,0.5622446888708644,2.987762237762238,86.2499209203961,0.0142945506988791,6.519997335573674,0.5936315241272139,2.3503134796238245,86.88692163579493,0.0141929431876256,6.568042529436957,0.5788602093656953,2.762418615866892,86.09846711104755,-151.57092028610998,139.7291435274139,-57.05751906869364,40.32393593470518,-6.8460251307291236,4.170036799132943,-2.21417546981916,11.972100912986578,-16.044422315016337,-0.6104329249668728,1.5960068882613878,-3.814154833061518,0.3211741202205901,-2.687238267419513,-1.483285923082016,-4.267370185436098,-2.847835827437064,-4.908137421843598,-2.5975689635892705,-0.5578532375358211
KishoreKumar,0.0462959444939178,5.048196923587153,0.8027923727915381,0.5989316714889829,86.34066732059249,0.0503288333525123,4.874424005797776,0.7817137504901804,0.6092254618295125,85.0866883702647,0.0232817275571085,5.920733052651688,0.7147662477369799,1.2511684843089248,87.17081276691002,0.0173172104055426,6.350229316728062,0.6180938004733353,2.3090919207656353,85.73285002030451,0.0167631051472654,6.334364134891651,0.6308948861127249,1.9354551524593813,87.4272506052711,0.0149815916630509,6.442287254581908,0.6137769408732574,2.128310705541954,87.09888139074039,0.016087901208344,6.412960131206887,0.5830067215903516,2.5925884709548184,83.88700964564968,0.0136244777530385,6.587308051240704,0.5770934460660144,2.698030269307812,86.73307921647486,0.0129353106538751,6.657911508498607,0.5591117507946464,3.0815713331849546,85.78583857190185,0.0158713576709503,6.386287602330134,0.6007094369018473,2.11773870465168,86.63753385289607,0.0152898709960034,6.429975120280105,0.5933866702701557,2.25795682172268,85.91069098929721,0.016316271635344,6.349271385327391,0.6067573147294381,2.0790674382372583,86.72020215255333,0.0138678206507548,6.561057586520997,0.5654496059125482,2.8419764077453813,85.94930060240422,0.013063938914499,6.644685201828163,0.5510154042732498,3.1108390830180284,85.67527384610186,0.0144166688256416,6.494194027544638,0.5782077897187512,2.448531048297351,85.37106563795042,0.013888960441915,6.548174538860971,0.5696134463133127,2.632539505898064,85.7893642162868,0.0113385629073372,6.807479093119925,0.5279687273677927,3.638827064322279,85.70558137896461,0.0116981313118128,6.777905620622395,0.5309732467436117,3.5672713109281102,85.64180349856832,0.0106040325656315,6.918350667025143,0.5070977713769278,4.364511462274649,86.03389448898555,0.0104538929885195,6.9264883990166,0.5041620077439686,4.47151123970621,85.76048272442475,-289.67562860068017,197.72887763777288,-40.27947558108494,-15.423190993258997,34.938854849939204,-13.17498969156402,-21.57160686910331,2.0826438863261916,-10.597461769357563,-16.31133705916585,-6.889247880177401,-11.274338876919314,-11.242540245641097,-6.390717515313439,-12.133364257287075,-14.07394445289634,-9.820762356522293,-10.60020052345869,-10.499632408903867,-8.300018179252827
Lavani,0.0219587211724449,6.083872120377781,0.6909430546448326,1.8701081658233136,87.26885040462813,0.0344334988831958,5.401999385840711,0.7632449525931722,0.7543753771876885,87.50387217140387,0.0170769876998784,6.348202308233166,0.6481358367169145,2.234065270878789,87.02441413602175,0.0330651499364952,5.508535285617853,0.7353374848848597,0.9553874007706236,85.33196421670921,0.0264478765489749,5.807128117301952,0.6727097753048266,1.2926976463488231,86.83450057686296,0.0152691828300148,6.481500445729798,0.5921201225516253,2.5472819274871172,86.21070617898665,0.0130760496347312,6.6952649728674665,0.5565745481429525,3.416554477508008,85.65321361279098,0.0127703481002576,6.683453552692068,0.5559874762801739,3.1279884870711667,86.64085310874155,0.0114335843610948,6.839449390590542,0.5360192049412607,3.8631911239032544,86.32556657340811,0.0122959751784232,6.73801117717671,0.5426867958702599,3.4250963279327795,85.98195410264597,0.0120395738082261,6.773524033109735,0.5345880113985123,3.6715565665475136,86.26266918813457,0.0117021879314202,6.806608995112763,0.5287344101616884,3.828095260201476,86.21383555888076,0.0116935287226397,6.784517324365712,0.5376134482222872,3.521192145211457,86.11039434692151,0.0153192803828549,6.440554463752372,0.5985996987656612,2.195023443665568,87.06150053481214,0.0132890644466484,6.614397852395219,0.5633460149452908,2.8377048419293445,86.5009364568527,0.0130037889900298,6.67531085364936,0.5439795150869382,3.286987605032264,85.49306227605643,0.0129368255915161,6.668862950048034,0.5486790802572336,3.2032867554895317,85.79201340976385,0.0134067633088531,6.625093535120415,0.5587795310034296,2.9769277192330903,85.9160420449723,0.0131495947215514,6.649216466029665,0.5525347196892157,3.086764774151618,86.08787914335622,0.0126700797210336,6.693252813579764,0.5466732322194,3.273896290794299,85.8171266351907,-262.0366368860833,195.77277862259876,-44.826037179317254,-14.836060902017485,30.84844697924619,-0.0995989072150873,-13.38608715328378,-0.4647373897302168,-12.428827452397169,-12.907961066892494,-8.43964605524849,-8.268573699773741,-1.2572733796413396,1.059816532491962,-1.273291942715717,-2.38194443100545,-6.635709004329001,-13.696860884685012,-9.435147943022711,-1.3918026067000375
AshaBhosle,0.0459858202965779,5.081424399779481,0.7716824097104837,0.837449948261124,84.55880186778865,0.0273864421889204,5.678066866772992,0.6963341453016174,1.1523822378188688,85.4413348655764,0.0289955887315243,5.725047379031947,0.6824185202778805,1.567373014801818,80.38587450423552,0.0182459792604975,6.287857317832161,0.6447034590609972,2.090115625140595,87.25517573466487,0.0149144806588948,6.4922535652408975,0.6137764309244941,2.4111665991811764,87.30237133553312,0.0112683635078115,6.848557665280102,0.5324105127587379,3.8879290952445222,86.27407229517307,0.0157568747904785,6.397669613672956,0.6177818733258065,2.066765645386242,87.15929349616057,0.0150193467616231,6.513153716673397,0.5741410807715303,2.8598551311468032,84.4032447585505,0.0121002321658354,6.770954591471991,0.5375127226018034,3.687317226796239,85.53909298885411,0.0117588100931089,6.770077874151361,0.5469235753923296,3.359067800422909,86.36376132228155,0.0103910126592319,6.957190208754408,0.5125586974824389,4.602510460251046,85.76865357792579,0.012086310202923,6.797123216927,0.5392162470783068,3.793494398704279,86.20307706053356,0.0112872162502608,6.830297980558697,0.5320555009244441,3.758581904890448,86.16458615325314,0.011105404887551,6.86277271105948,0.5231024826415568,4.048679533900211,85.76368457700895,0.0129264332611733,6.714571424850246,0.5393074255268884,3.674899896522248,85.03189584510429,0.0147961702878232,6.5071209516204895,0.5768559402585587,2.663157421154452,86.08782617465408,0.0132885095516314,6.632237207322053,0.5660072370154703,2.857200701849102,86.6875261726725,0.0144430487464091,6.53372644234474,0.5737683005296719,2.6901516174022584,85.88263962494233,0.013434546449015,6.618315093113795,0.5705463682451131,2.816169523552436,86.14149302963206,0.0142042055100412,6.565410267683455,0.5742198122208919,2.7074279030008546,86.42716764837019,-149.53795462029927,166.5227700705372,-84.65978932874528,48.75531607187116,-2.2644915171631492,-7.145421524711892,16.13590140242694,-7.720568151471394,5.573859222720141,-1.6065513585965814,-4.660700786954205,3.9091168705066575,-6.987556204790596,-2.0080070639821836,0.0495576811256472,-5.08386745797418,2.510484678945339,0.0830098710245871,2.326322341926293,2.2360472807758267
MichaelJackson,0.0409739068891264,5.263565724791185,0.7512538435967755,1.1485602094240837,86.30687082013611,0.0293395211053546,5.669932511016972,0.7077590445718718,1.643324607329843,86.6553988206969,0.0172287410265313,6.322447114774587,0.6506035170956637,2.0787521815008727,87.30855196568393,0.0180046633864203,6.285797344925238,0.634568450806998,2.3682373472949387,87.06961447142471,0.0160452149368468,6.444740586088891,0.6054088669353721,2.4642233856893543,86.95038698862291,0.016823064669889,6.30924509870566,0.6342206068727666,1.981239092495637,87.19882791043696,0.0138789188968991,6.607808334961128,0.5797027830977439,2.8163176265270504,86.6242384072632,0.0136137504225944,6.629967273533779,0.576518960484929,3.0918411867364743,86.6547271480598,0.0130045101483572,6.790046174088275,0.5454992548415323,4.668630017452007,85.68974174779972,0.0136867526551111,6.707721808244967,0.566360899377915,3.891579406631763,86.40348562630282,0.0127628032781143,6.737718759715104,0.5559841748323424,3.5547556719022686,86.49518812759601,0.0139212497220775,6.654574775089932,0.5662794502617801,3.3252617801047117,86.2810251712937,0.0117605454437469,6.838133853752655,0.5329281605296003,4.188045375218151,85.77240219990823,0.0108198921660895,6.939192755700216,0.5101754200085351,4.666666666666666,85.70242073964418,0.0114540455229358,6.857395253570758,0.5173864832569022,4.246509598603839,85.31751726954705,0.012183687132419,6.797799139685516,0.5297143005094576,4.108420593368237,85.08508469665712,0.0115244303351211,6.8398315550108135,0.5289724564266449,4.068280977312391,85.64434386862948,0.0119905928961498,6.788168996402473,0.5366845341976232,3.742364746945899,86.11606291548885,0.0139029277797574,6.62689576390303,0.5597277625418986,3.207460732984293,86.05164549103769,0.0126482792412488,6.760484723000687,0.540688064420067,3.746945898778359,86.08192695903668,-202.50052229501583,152.70824863926794,26.270365653965033,16.24797871049899,0.1801380190437433,25.91022591847689,-4.989887709659837,-0.9889331255328112,2.8524096093145173,4.755291427482246,-5.054065992356469,3.234569884238042,-6.7811128018384315,0.3957099914368588,-2.5368106981404,-3.935360796765851,-7.822349978983549,-4.476022537753219,-6.278899290088282,0.7856240451564594
AshaBhosle,0.0384724904759801,5.358354516406935,0.7280975953462969,1.171716078770829,84.39412887483672,0.0231865844330716,6.039681524600802,0.6694738134740298,1.8295823414845271,86.3780654200917,0.0209406735366582,6.021176047495122,0.6821269918556762,1.3098896342782949,86.15852629334228,0.0206226598545887,6.040337143095035,0.6815246261889305,1.3251460722787276,87.30168656791679,0.0174559692185515,6.3120550508112565,0.6563557542688142,1.861826444492534,87.35935117385584,0.015323317695563,6.543134834853943,0.5994994422850947,2.8881194546634927,86.50508206277017,0.0171772286983751,6.278539049461565,0.645720558835956,1.6670634061891365,87.62182314182576,0.013900586087403,6.585046763443706,0.5812931733322342,2.687838130274832,86.97293507152641,0.0142953489758491,6.574189139881533,0.5850774186740427,2.718026401211859,87.03633526610962,0.0146072747031759,6.535247588239974,0.5894022243175565,2.5513958017745075,86.85686912904175,0.0133730004171185,6.665267130837921,0.565889185623821,3.0795282406405535,86.52579684132238,0.0131953082380658,6.676342361102843,0.5649698752760861,3.0872105604847437,86.39396822080698,0.0158797040748226,6.430074238370699,0.60528447168379,2.2713698333694,86.75108174745665,0.0152141384225762,6.472044485312107,0.5900844746035181,2.37935511793984,85.52544211362795,0.0170989750647208,6.32448769020328,0.6123444386049883,2.0532352304695953,85.29902888268958,0.0198221640515544,6.121201205234605,0.6482250414773137,1.5986799394070546,86.57134150943692,0.0191623819563136,6.225234373842708,0.6377392244858702,1.837264661328717,87.02697342228092,0.0185371899808561,6.1604137260329175,0.6555439839861502,1.413763254706773,87.39853622032263,0.0178157380748322,6.248812314874688,0.6326164971506889,1.7052586020341918,87.13523250807557,0.0189557661384304,6.154745009538633,0.6557715939654373,1.446548366154512,87.68622907259704,-200.64401259086023,120.83405353153869,-58.144538144906406,56.004905831303745,-4.21178041110061,8.516510173273776,-10.622431532767433,7.821532855969675,-2.81848244778352,-4.552678004474162,-1.731543351529082,-4.7779012718153195,-4.8276697886320274,0.024469752860632,-4.346838759294463,-5.182368587642165,6.201337895531825,-3.5559241961743018,1.410168282618061,6.325120788874291
KishoreKumar,0.0304645145454151,5.619432823387853,0.7269068549222057,1.1695906432748535,86.56101087210233,0.0191714276521436,6.13466672594273,0.6528541349813279,1.5442532613585245,87.37146220374844,0.0245324245319806,5.849806915207283,0.6989829026561483,1.3618983355825462,85.18289359403607,0.0169931604404045,6.292356954643708,0.6389224303149741,1.879217273954116,87.36616876559307,0.0147236549191588,6.483045124139134,0.6105132014671488,2.294365721997301,87.30210888045869,0.012657241271223,6.67666012232031,0.5551480466165013,3.135571300044984,86.33420439910472,0.013809918552798,6.548841679617217,0.5821141212588581,2.5856950067476383,87.09608597462531,0.0118835748075218,6.741685568952418,0.5479221578454034,3.2052968960863697,86.86496596635119,0.0126717035677189,6.658480417981631,0.5583136080943099,2.889226270805218,86.3235454046835,0.0126717984231834,6.690321076271203,0.5547576246041158,3.12781151596941,86.71249176999304,0.0126796398082533,6.67168438180626,0.5511070922255132,3.1143724696356276,86.22945229848952,0.0129094682751725,6.629791381838491,0.5584063881213004,2.8227058029689607,86.77566240611527,0.0127584963177867,6.668042296068249,0.5504983746760062,3.100539811066126,86.52282550083268,0.0117461482104745,6.771852922330602,0.5360095395183114,3.548245614035088,86.17081824976945,0.0116151338428311,6.778417276471886,0.5326659796506288,3.4633940620782724,86.42694751034543,0.0130595612385867,6.623589896317823,0.5566824825596756,2.921446243814665,85.98988341214269,0.0111474458129937,6.814964926236528,0.5244244648301666,3.6496288798920378,85.96744143996312,0.0107272044865268,6.905445160177703,0.5060061790873194,4.438202878992353,85.51039174669096,0.0114060154856731,6.810215522191133,0.5226713730551451,3.79565901934323,84.7053466253643,0.0125072052210876,6.689329244724188,0.54303904347764,3.293578497525866,84.53651625962112,-237.88012099521984,203.8066837472038,-74.8529957711078,24.090504584285508,30.59169745461331,-22.64782812634457,-0.7187996940551938,-8.383339526290007,-9.67184863469098,-5.205578419819832,-14.63110082922658,-7.537936554938218,-7.578149986631856,-10.795080138487084,-6.3581477117667795,-9.746179013366213,-8.464950564955933,-3.82212594155987,-6.610199956419514,-7.960796641179623
NationalAnthem,0.061742895804493,4.571290940431087,0.9077735572437692,0.2353058776489404,88.03604699724302,0.0515119222203162,4.9353410462152105,0.8302486148397783,0.5599760095961616,87.03614003482024,0.0410847656139463,5.206740180508151,0.8172901077664172,0.5265893642542983,88.58793039900698,0.023388025837246,5.890964568611787,0.6986491117838579,1.1813274690123952,86.1667814070802,0.0241048322774049,5.784768192926073,0.7312317929970868,0.8210715713714514,88.08982105548677,0.0208795929848772,5.988966710368803,0.6878238387184809,1.1603358656537384,87.78245702049135,0.0255851278041362,5.702570396033302,0.7376550570248092,0.8042782886845262,88.6402698510378,0.0248599080959379,5.81320239684704,0.7117462538794006,1.00859656137545,87.48169228483435,0.0225625863209294,5.972147077054205,0.6908623852046483,1.2556977209116351,87.67009365558799,0.0156057728847685,6.4529753242254495,0.6028628170221533,2.2808876449420232,86.95287583357553,0.0214105881038228,5.952800815560101,0.6924371917899508,1.107157137145142,87.93915362162927,0.0169435424550691,6.306530008991768,0.6256556107715645,1.78468612554978,87.47676987706616,0.0201281542560904,6.112933621858798,0.6633309771329563,1.4262295081967211,87.7571987027658,0.0264454594012055,5.779603831720631,0.6940050170408028,1.1205517792882849,87.31301321906454,0.0138771560548111,6.6394288701629245,0.5671015360089731,3.029188324670132,86.33426870578953,0.0158325913936704,6.411086040113122,0.6045296167247387,2.07437025189924,87.20424315368349,0.0144009968983218,6.570620066306712,0.578313674530188,2.707117153138745,87.00385682622003,0.0146330512177376,6.514714005859555,0.5872462919594068,2.470811675329868,86.73833256501038,0.0132110490469945,6.709385080341477,0.5515663972506237,3.3316673330667737,86.5315465813429,0.0119392466923666,6.842742347138224,0.5302400901111417,4.0029988004798085,86.19034289661181,-234.52361797002115,139.56380725669348,-2.6071943270148847,36.38247005107172,6.479841141409917,25.226485865277944,-9.544026573527876,1.1934457186738698,6.431837925336857,-1.3179099155388037,-14.116016797724637,6.60615551171642,2.9492147019027493,-5.575260445482431,-1.100273172328894,3.859300425980256,-4.1263632396247285,-1.7533042047652063,-0.4236342434416305,-3.138693347164605
NationalAnthem,0.1084740181344653,3.7535300520536383,0.9422554347826088,0.1299088359046283,88.20404804159108,0.1040688456613208,3.8899176063691856,0.9025888265544646,0.246844319775596,88.05158687326094,0.0518264353746983,5.232268909131011,0.8128788068523343,0.5613604488078541,89.45976133798996,0.0519153225806451,5.016850260879597,0.8067255434782609,0.5068373071528751,87.68841168978662,0.043658955158556,5.713798310419019,0.7277841086177341,1.0669705469845725,87.13744439463875,0.0387880008173197,5.713515304294145,0.6971426345199137,1.283485273492286,86.8804609102394,0.0460927034545772,5.555771141997125,0.7330019034261671,0.9303997194950911,85.6597126284291,0.0482148240254618,5.655236060895678,0.7114688361642254,1.3039971949509117,87.892527574834,0.0432051755221109,5.8699497052407015,0.6829782149535831,1.6185133239831695,86.966882743778,0.0431029644559365,5.849571136715486,0.6700284075097802,1.7983870967741935,86.71227476104342,0.0446393115778106,5.684738427929895,0.7035774115630357,1.2505259467040672,85.8916636235999,0.0426450201526843,5.951017955364413,0.6652675194137326,1.81609396914446,86.3029762855604,0.0485483047255045,5.67215912813748,0.7025020036064917,1.332047685834502,85.24316429572386,0.0367640495879961,6.225979783155301,0.6200978079988423,2.647615708274895,87.74518892343323,0.036477071772669,6.213837002742272,0.6180808093457112,2.6677769985974757,83.66223600707576,0.0385845775902936,6.04598884532801,0.6446025763040139,2.1593618513323984,87.23128921559346,0.0369464650676968,6.103859808956445,0.6374481358111266,2.091164095371669,87.37700194865148,0.0394120553918511,6.06972291625288,0.648275854872103,2.1199158485273495,86.00826353113429,0.0385621713755166,6.0958392883899215,0.6399431476657984,2.136921458625526,86.3385330508959,0.0376587306661106,6.174094017122801,0.6320269540728867,2.412868162692847,86.83826255014415,-291.6690605585113,131.82035201258924,-18.689758732072907,34.79483954353178,4.417620140736464,15.549055989583042,-7.027535916705945,2.356743414402156,-0.8452698705555761,-3.74734441719759,-5.787859216637611,1.4578417406698536,-2.84380493711487,-4.104140029389541,-3.4311108990058163,-4.650644968328645,-7.149868388174562,-1.5972598038584238,-1.2881665330915055,-2.848999492210314
MichaelJackson,0.0333204894192611,5.622135463242669,0.7338780807979022,1.520808840818246,87.41345324184617,0.0272532050791217,5.878957848541273,0.7066657355269805,1.7186103926640015,86.88623357679631,0.0211969104089897,6.167707056641959,0.68604732239433,2.353691511873971,85.96917022637007,0.0234921775387219,6.0056125433301215,0.6747994405567002,1.737626381377851,86.79694724607849,0.0177917470767512,6.345020528767289,0.6376246669017949,2.5731248530449093,87.00463826489982,0.0224345984541471,6.098574542280759,0.6444132759858425,2.230543146014578,86.49518941894912,0.0151424004156565,6.552728911698792,0.6084612823789581,2.9967669880084644,86.89256111290737,0.0129979220626217,6.69937015849222,0.5735894484072241,3.3362920291558904,86.42980930271375,0.0133826555343929,6.714897002749424,0.5621070979729574,3.5223959557959086,86.16332916452875,0.0131930807033543,6.705411451606803,0.5595782347795633,3.645191629438043,86.2906578938663,0.0131028603673295,6.645687981945901,0.575193583766209,2.898512814483894,86.55542000084895,0.013391093444834,6.669367369514822,0.5633371852401068,3.3119562661650597,85.96663323602334,0.0110219324028421,6.9184002173535895,0.5227042790431868,4.4670526687044445,85.55117336510283,0.0112133541065796,6.890077085427853,0.5259877456158023,4.388314131201505,85.616239868591,0.0108288296821391,6.936299521325624,0.5164014491041002,4.616711732894427,85.53171252175484,0.0106558559734241,6.970866282835209,0.5121368981783688,4.900452621678815,85.44093270395635,0.0101667543260289,7.005733307229172,0.5005147520857021,5.025981660004703,85.41217982103129,0.0103300669382683,6.975833080745758,0.5057799603340986,4.785974606160358,85.35134839227933,0.0112736115677518,6.903013030330497,0.5233824329881525,4.531066306136845,85.23098541564822,0.0144387453726941,6.611770391766342,0.5473531818979149,3.6375499647307783,82.52733203882377,-192.36825298963183,111.91119736655855,-9.713345551362837,43.87446231667132,-5.84302411454459,25.604707807412552,-4.930209536021368,11.69462003450348,2.119245546562519,9.522237785404204,-2.65088440700235,6.812910372395733,0.4977926489260189,-0.2080276599633697,4.056976177818633,0.1907022897052758,2.8845182931214732,-0.9339502990694584,4.374451036465818,-0.8135781208925325
AshaBhosle,0.0297485519764576,5.597109284644363,0.7261219907124526,0.9324208725406328,86.7925498644037,0.0238883866142821,5.848858380760605,0.7052007399085564,1.1153763900769889,86.27940870509194,0.0243855630118231,5.79192626743189,0.7131559584911809,0.9884516680923868,87.08154503393801,0.0217670602519755,5.907742936844269,0.7021979001181311,0.9872754491017964,87.89174531995086,0.0169377272584246,6.266433717307073,0.6318153234347632,1.6711933276304534,87.59920579472745,0.0172372016324188,6.251487537017325,0.6281883299727076,1.6954662104362703,86.92263225008743,0.0145709970136715,6.479774304584076,0.5898627489918122,2.2994011976047903,87.10594276597689,0.0131566117429079,6.616410017513022,0.5680566375751899,2.741552609067579,86.71270159694969,0.0131128259642269,6.612859151089633,0.5660790663570817,2.6939692044482464,86.71929609493434,0.0137190408990158,6.556484212632482,0.5724202105992098,2.5727117194183062,86.53298431011459,0.0136345907720182,6.56186137672109,0.5753448460222412,2.5452309666381523,86.68287551504149,0.0127177992328919,6.644390139310094,0.5594952951240376,2.796514114627887,86.473681220607,0.0131231449785263,6.623216347497535,0.5599144822599699,2.8784217279726265,85.92748744867325,0.0151004224747376,6.47776962785016,0.5691971923499939,2.6801753635585968,84.15333008473075,0.0174686448318077,6.293160761051324,0.6030773274878813,2.096236099230111,84.59207605934267,0.0202188079236858,6.1070898969870555,0.6322495315491466,1.6815654405474765,85.33141722268279,0.0198486211464398,6.124401899153394,0.6309677838201149,1.6625320786997433,85.56515809076855,0.0200603696066256,6.126440897755927,0.6307455242576072,1.7001710863986312,86.18650976810245,0.0209196376433251,6.068986687549821,0.6369553622347143,1.6308810949529513,85.6986968600839,0.0196434242598757,6.149866262658142,0.6308537898692411,1.6896920444824637,86.3934135308184,-299.24282115851486,168.27462727572112,-62.39687787967248,25.638805031894517,22.69674467279845,-17.575042735020205,10.652851297873466,-4.769844582274418,-10.94585584037699,-3.802581000873104,-8.213813889782534,-3.4116258746338546,-9.693541512976855,-10.088471588722271,-3.955745905727805,-7.061202920451654,-1.6047991306823828,1.3249884574258914,-3.80963096484089,-3.5651587016541257
BhavGeet,0.0303479303109042,5.619332108232189,0.7498570933932385,1.027182129523927,86.7433671787983,0.0312383654485463,5.56324001177562,0.705502492050269,1.1626299713060382,84.51526227511619,0.0247093442211634,5.971177136712651,0.7077114790221453,1.785813458393755,87.10986299333271,0.0170103813651756,6.294662300369956,0.6545800035911418,1.7312640770108914,87.68112043465659,0.0148607019637777,6.511601060023118,0.6029018797615879,2.5055073894665387,86.59855125800398,0.0157125011697469,6.461039882045279,0.6000485351932392,2.576779488445281,86.94294589301171,0.0147924032017956,6.453657202698164,0.6058909217173387,2.070531609638703,87.3503713498626,0.0123673316468097,6.734162790488115,0.5540171416555977,3.302890993798402,86.63396355390469,0.0113594808218764,6.839486911966491,0.5360060291680728,3.7911202986640338,86.37593959893779,0.0137518471073468,6.578125550163331,0.5821558720265949,2.6043010089167256,86.95813763351293,0.0121024795078939,6.725236157796253,0.5516332771955863,3.1793526889019157,86.57267045473715,0.0126409912474078,6.68868229244422,0.5514957588597711,3.179846348461942,85.592766313236,0.0132850630616112,6.601308298371629,0.5733260052403244,2.685569713985992,86.50447099336964,0.0136907984132605,6.605046474318161,0.564609596006344,2.9597358921353862,85.21219205623166,0.0161176615422721,6.412257820717738,0.5825540456684204,2.578137052235352,83.56497873282508,0.0148585772064846,6.477752328462426,0.590163295663743,2.3978896053808896,86.58775886518157,0.0169528453746786,6.3242701470212355,0.6107926087570343,2.0700996575236803,86.2014830795676,0.0201588661417765,6.140188598360801,0.6291041216521763,1.826416957205887,85.88942519695857,0.0177410598859216,6.2925241011512085,0.617424333694273,2.0078368455154116,86.53200559034951,0.0163825232007099,6.414697171184455,0.5890432220582478,2.519083027367252,85.3932287942975,-228.63566870566416,183.54724498079955,-39.94463712797936,8.930882583940525,25.459027942108488,-8.492074752552211,3.4807067812539834,3.747267514234421,-3.6522992251822504,0.9503033038367388,-2.821285847925459,-5.352515899297546,-7.640732030130737,-5.301525292895509,-5.5088915145404656,-5.240810573678824,-0.3511784083668761,-0.2557261250207757,-0.7791192328248093,-1.5103242054567865
AshaBhosle,0.0314004140565304,5.437856197249165,0.7356680676707615,0.8985844073526306,85.79916918623663,0.0310505178965371,5.662348534641132,0.6773585664986468,1.6341643777730828,85.43584744515191,0.0213077861278429,6.0052975891614375,0.7008616297135735,1.256602577646313,86.95887562648961,0.0195967071359152,6.116716198904607,0.663927290547563,1.5695119374603843,87.22138723678404,0.0151861238877816,6.450548340098468,0.6198024794594095,2.235157405451088,87.35844577490825,0.0164148087639064,6.4420763749155805,0.6094122574024328,2.5012676949080923,86.58062452457246,0.0144180542467891,6.573526333273614,0.5930100292106419,2.6287766744136913,87.01601758900541,0.0133932136673028,6.625353477055275,0.5766153487273813,2.842277625184872,86.80387226996594,0.0144588554703258,6.554393218808677,0.586100947143098,2.649165434185506,86.66281941013168,0.0144589447509025,6.5664032152599825,0.5791052522142739,2.766215930699345,86.11041359910249,0.0147781562927026,6.510366742215579,0.5928124549347875,2.459328121698711,86.79124740991864,0.0131777740557697,6.6808529216095085,0.5602825400179088,3.161948024508769,86.27470050901128,0.0138822089657429,6.5807150521405315,0.5795018260843319,2.624867948447074,86.98538470139422,0.0138120065323026,6.610362360864384,0.5650170912438501,2.9191844496091273,86.42534755430475,0.0139755852888644,6.592779890410193,0.5750720224032606,2.8009718994295376,86.2645939196315,0.0145658303412808,6.530829800452867,0.5800803166889688,2.6132474117895628,86.15638480498703,0.016445694263397,6.410834156595465,0.5905473515908229,2.4386224381998733,83.4406321740519,0.0143654568270602,6.56296086282765,0.5748640307271197,2.820515529262624,86.33237770097928,0.0168991447322517,6.379384172361148,0.5885747338618139,2.4620747939995775,84.36525100230614,0.0180832897606918,6.268547307419068,0.6118632809486919,2.083773505176421,85.02918470174541,-213.54596209433396,141.45606027317118,-42.27276007146964,52.38770960571776,-7.739217947314732,10.723225135938057,-3.559885090126763,12.72414400125336,-5.46996529432208,-0.5066957920055244,-1.2223172526005497,-1.4002862260012132,-5.90708758435083,-3.7854964014902825,-3.516450614327483,-2.5935569549159374,-1.963071904656754,-4.5538446976865,-2.4856479037473624,-3.4358898503479955
